[Sun Sep 25 21:07:46 EEST 2022] MihiBlu | Location: X: -71 Y: 65 Z: -6 | Line: 2 | 
[Sun Sep 25 21:07:46 EEST 2022] MihiBlu | Location: X: -71 Y: 65 Z: -6 | Line: 3 | 
[Mon Oct 17 15:19:22 UTC 2022] 5hax | Location: X: -17 Y: 68 Z: -58 | Line: 0 | 
[Mon Oct 17 15:19:22 UTC 2022] 5hax | Location: X: -17 Y: 68 Z: -58 | Line: 1 | 
[Mon Oct 17 15:19:22 UTC 2022] 5hax | Location: X: -17 Y: 68 Z: -58 | Line: 2 | 
[Mon Oct 17 15:19:22 UTC 2022] 5hax | Location: X: -17 Y: 68 Z: -58 | Line: 3 | 
[Mon Oct 17 15:19:23 UTC 2022] 5hax | Location: X: -18 Y: 68 Z: -58 | Line: 0 | 
[Mon Oct 17 15:19:23 UTC 2022] 5hax | Location: X: -18 Y: 68 Z: -58 | Line: 1 | 
[Mon Oct 17 15:19:23 UTC 2022] 5hax | Location: X: -18 Y: 68 Z: -58 | Line: 2 | 
[Mon Oct 17 15:19:23 UTC 2022] 5hax | Location: X: -18 Y: 68 Z: -58 | Line: 3 | 
[Mon Oct 17 15:19:25 UTC 2022] 5hax | Location: X: -16 Y: 68 Z: -58 | Line: 0 | 
[Mon Oct 17 15:19:25 UTC 2022] 5hax | Location: X: -16 Y: 68 Z: -58 | Line: 1 | 
[Mon Oct 17 15:19:25 UTC 2022] 5hax | Location: X: -16 Y: 68 Z: -58 | Line: 2 | 
[Mon Oct 17 15:19:25 UTC 2022] 5hax | Location: X: -16 Y: 68 Z: -58 | Line: 3 | 
[Mon Oct 17 15:29:06 UTC 2022] 5hax | Location: X: -21 Y: 68 Z: -57 | Line: 0 | 
[Mon Oct 17 15:29:06 UTC 2022] 5hax | Location: X: -21 Y: 68 Z: -57 | Line: 1 | 
[Mon Oct 17 15:29:06 UTC 2022] 5hax | Location: X: -21 Y: 68 Z: -57 | Line: 2 | 
[Mon Oct 17 15:29:06 UTC 2022] 5hax | Location: X: -21 Y: 68 Z: -57 | Line: 3 | 
[Mon Oct 17 15:29:07 UTC 2022] 5hax | Location: X: -23 Y: 68 Z: -57 | Line: 0 | 
[Mon Oct 17 15:29:07 UTC 2022] 5hax | Location: X: -23 Y: 68 Z: -57 | Line: 1 | 
[Mon Oct 17 15:29:07 UTC 2022] 5hax | Location: X: -23 Y: 68 Z: -57 | Line: 2 | 
[Mon Oct 17 15:29:07 UTC 2022] 5hax | Location: X: -23 Y: 68 Z: -57 | Line: 3 | 
[Tue Oct 18 18:38:39 UTC 2022] 5hax | Location: X: -41 Y: 68 Z: -90 | Line: 0 | 
[Tue Oct 18 18:38:39 UTC 2022] 5hax | Location: X: -41 Y: 68 Z: -90 | Line: 1 | 
[Tue Oct 18 18:38:39 UTC 2022] 5hax | Location: X: -41 Y: 68 Z: -90 | Line: 2 | 
[Tue Oct 18 18:38:39 UTC 2022] 5hax | Location: X: -41 Y: 68 Z: -90 | Line: 3 | 
[Tue Oct 18 18:38:41 UTC 2022] 5hax | Location: X: -39 Y: 68 Z: -90 | Line: 0 | 
[Tue Oct 18 18:38:41 UTC 2022] 5hax | Location: X: -39 Y: 68 Z: -90 | Line: 1 | 
[Tue Oct 18 18:38:41 UTC 2022] 5hax | Location: X: -39 Y: 68 Z: -90 | Line: 2 | 
[Tue Oct 18 18:38:41 UTC 2022] 5hax | Location: X: -39 Y: 68 Z: -90 | Line: 3 | 
[Tue Oct 18 18:54:22 UTC 2022] 5hax | Location: X: -46 Y: 68 Z: -93 | Line: 0 | 
[Tue Oct 18 18:54:22 UTC 2022] 5hax | Location: X: -46 Y: 68 Z: -93 | Line: 1 | 
[Tue Oct 18 18:54:22 UTC 2022] 5hax | Location: X: -46 Y: 68 Z: -93 | Line: 2 | 
[Tue Oct 18 18:54:22 UTC 2022] 5hax | Location: X: -46 Y: 68 Z: -93 | Line: 3 | 
[Tue Oct 18 18:54:45 UTC 2022] 5hax | Location: X: -45 Y: 68 Z: -92 | Line: 0 | 
[Tue Oct 18 18:54:45 UTC 2022] 5hax | Location: X: -45 Y: 68 Z: -92 | Line: 1 | 
[Tue Oct 18 18:54:45 UTC 2022] 5hax | Location: X: -45 Y: 68 Z: -92 | Line: 2 | 
[Tue Oct 18 18:54:45 UTC 2022] 5hax | Location: X: -45 Y: 68 Z: -92 | Line: 3 | 
[Tue Oct 18 18:54:56 UTC 2022] 5hax | Location: X: -45 Y: 68 Z: -92 | Line: 0 | 
[Tue Oct 18 18:54:56 UTC 2022] 5hax | Location: X: -45 Y: 68 Z: -92 | Line: 1 | 
[Tue Oct 18 18:54:56 UTC 2022] 5hax | Location: X: -45 Y: 68 Z: -92 | Line: 2 | 
[Tue Oct 18 18:54:56 UTC 2022] 5hax | Location: X: -45 Y: 68 Z: -92 | Line: 3 | 
[Tue Oct 18 19:19:06 UTC 2022] 5hax | Location: X: -47 Y: 68 Z: -86 | Line: 0 | 
[Tue Oct 18 19:19:06 UTC 2022] 5hax | Location: X: -47 Y: 68 Z: -86 | Line: 1 | 
[Tue Oct 18 19:19:06 UTC 2022] 5hax | Location: X: -47 Y: 68 Z: -86 | Line: 2 | 
[Tue Oct 18 19:19:06 UTC 2022] 5hax | Location: X: -47 Y: 68 Z: -86 | Line: 3 | 
[Tue Oct 18 19:19:09 UTC 2022] 5hax | Location: X: -47 Y: 68 Z: -84 | Line: 0 | 
[Tue Oct 18 19:19:09 UTC 2022] 5hax | Location: X: -47 Y: 68 Z: -84 | Line: 1 | 
[Tue Oct 18 19:19:09 UTC 2022] 5hax | Location: X: -47 Y: 68 Z: -84 | Line: 2 | 
[Tue Oct 18 19:19:09 UTC 2022] 5hax | Location: X: -47 Y: 68 Z: -84 | Line: 3 | 
[Tue Oct 18 19:19:45 UTC 2022] 5hax | Location: X: -48 Y: 68 Z: -89 | Line: 0 | 
[Tue Oct 18 19:19:45 UTC 2022] 5hax | Location: X: -48 Y: 68 Z: -89 | Line: 1 | 
[Tue Oct 18 19:19:45 UTC 2022] 5hax | Location: X: -48 Y: 68 Z: -89 | Line: 2 | 
[Tue Oct 18 19:19:45 UTC 2022] 5hax | Location: X: -48 Y: 68 Z: -89 | Line: 3 | 
[Wed Oct 26 03:23:30 UTC 2022] Alexandru_ | Location: X: -90 Y: 67 Z: -32 | Line: 0 | 
[Wed Oct 26 03:23:30 UTC 2022] Alexandru_ | Location: X: -90 Y: 67 Z: -32 | Line: 1 | 
[Wed Oct 26 03:23:30 UTC 2022] Alexandru_ | Location: X: -90 Y: 67 Z: -32 | Line: 2 | 
[Wed Oct 26 03:23:30 UTC 2022] Alexandru_ | Location: X: -90 Y: 67 Z: -32 | Line: 3 | 
[Wed Oct 26 03:23:31 UTC 2022] Alexandru_ | Location: X: -92 Y: 67 Z: -35 | Line: 0 | 
[Wed Oct 26 03:23:31 UTC 2022] Alexandru_ | Location: X: -92 Y: 67 Z: -35 | Line: 1 | 
[Wed Oct 26 03:23:31 UTC 2022] Alexandru_ | Location: X: -92 Y: 67 Z: -35 | Line: 2 | 
[Wed Oct 26 03:23:31 UTC 2022] Alexandru_ | Location: X: -92 Y: 67 Z: -35 | Line: 3 | 
[Wed Oct 26 03:23:33 UTC 2022] Alexandru_ | Location: X: -92 Y: 67 Z: -38 | Line: 0 | 
[Wed Oct 26 03:23:33 UTC 2022] Alexandru_ | Location: X: -92 Y: 67 Z: -38 | Line: 1 | 
[Wed Oct 26 03:23:33 UTC 2022] Alexandru_ | Location: X: -92 Y: 67 Z: -38 | Line: 2 | 
[Wed Oct 26 03:23:33 UTC 2022] Alexandru_ | Location: X: -92 Y: 67 Z: -38 | Line: 3 | 
[Wed Oct 26 03:23:35 UTC 2022] Alexandru_ | Location: X: -90 Y: 67 Z: -41 | Line: 0 | 
[Wed Oct 26 03:23:35 UTC 2022] Alexandru_ | Location: X: -90 Y: 67 Z: -41 | Line: 1 | 
[Wed Oct 26 03:23:35 UTC 2022] Alexandru_ | Location: X: -90 Y: 67 Z: -41 | Line: 2 | 
[Wed Oct 26 03:23:35 UTC 2022] Alexandru_ | Location: X: -90 Y: 67 Z: -41 | Line: 3 | 
[Wed Oct 26 03:23:38 UTC 2022] Alexandru_ | Location: X: -85 Y: 67 Z: -39 | Line: 0 | 
[Wed Oct 26 03:23:38 UTC 2022] Alexandru_ | Location: X: -85 Y: 67 Z: -39 | Line: 1 | 
[Wed Oct 26 03:23:38 UTC 2022] Alexandru_ | Location: X: -85 Y: 67 Z: -39 | Line: 2 | 
[Wed Oct 26 03:23:38 UTC 2022] Alexandru_ | Location: X: -85 Y: 67 Z: -39 | Line: 3 | 
[Wed Oct 26 03:23:46 UTC 2022] Alexandru_ | Location: X: -85 Y: 67 Z: -36 | Line: 0 | 
[Wed Oct 26 03:23:46 UTC 2022] Alexandru_ | Location: X: -85 Y: 67 Z: -36 | Line: 1 | 
[Wed Oct 26 03:23:46 UTC 2022] Alexandru_ | Location: X: -85 Y: 67 Z: -36 | Line: 2 | 
[Wed Oct 26 03:23:46 UTC 2022] Alexandru_ | Location: X: -85 Y: 67 Z: -36 | Line: 3 | 
[Wed Oct 26 03:23:48 UTC 2022] Alexandru_ | Location: X: -87 Y: 67 Z: -33 | Line: 0 | 
[Wed Oct 26 03:23:48 UTC 2022] Alexandru_ | Location: X: -87 Y: 67 Z: -33 | Line: 1 | 
[Wed Oct 26 03:23:48 UTC 2022] Alexandru_ | Location: X: -87 Y: 67 Z: -33 | Line: 2 | 
[Wed Oct 26 03:23:48 UTC 2022] Alexandru_ | Location: X: -87 Y: 67 Z: -33 | Line: 3 | 
[Wed Oct 26 03:23:49 UTC 2022] Alexandru_ | Location: X: -87 Y: 67 Z: -29 | Line: 0 | 
[Wed Oct 26 03:23:49 UTC 2022] Alexandru_ | Location: X: -87 Y: 67 Z: -29 | Line: 1 | 
[Wed Oct 26 03:23:49 UTC 2022] Alexandru_ | Location: X: -87 Y: 67 Z: -29 | Line: 2 | 
[Wed Oct 26 03:23:49 UTC 2022] Alexandru_ | Location: X: -87 Y: 67 Z: -29 | Line: 3 | 
[Thu Oct 27 21:04:19 UTC 2022] MihiBlu | Location: X: -37 Y: 66 Z: -62 | Line: 0 | 
[Thu Oct 27 21:04:19 UTC 2022] MihiBlu | Location: X: -37 Y: 66 Z: -62 | Line: 1 | PLAYER MENU!
[Thu Oct 27 21:04:19 UTC 2022] MihiBlu | Location: X: -37 Y: 66 Z: -62 | Line: 2 | 
[Thu Oct 27 21:04:19 UTC 2022] MihiBlu | Location: X: -37 Y: 66 Z: -62 | Line: 3 | 
[Fri Oct 28 03:10:09 UTC 2022] MihiBlu | Location: X: -40 Y: 66 Z: -67 | Line: 0 | aici vezi alea ce 
[Fri Oct 28 03:10:09 UTC 2022] MihiBlu | Location: X: -40 Y: 66 Z: -67 | Line: 1 | ti am trimsi eu
[Fri Oct 28 03:10:09 UTC 2022] MihiBlu | Location: X: -40 Y: 66 Z: -67 | Line: 2 | 
[Fri Oct 28 03:10:09 UTC 2022] MihiBlu | Location: X: -40 Y: 66 Z: -67 | Line: 3 | 
[Fri Oct 28 03:10:19 UTC 2022] MihiBlu | Location: X: -34 Y: 66 Z: -73 | Line: 0 | aici e alta
[Fri Oct 28 03:10:19 UTC 2022] MihiBlu | Location: X: -34 Y: 66 Z: -73 | Line: 1 | textura
[Fri Oct 28 03:10:19 UTC 2022] MihiBlu | Location: X: -34 Y: 66 Z: -73 | Line: 2 | 
[Fri Oct 28 03:10:19 UTC 2022] MihiBlu | Location: X: -34 Y: 66 Z: -73 | Line: 3 | 
[Fri Oct 28 03:14:45 UTC 2022] MihiBlu | Location: X: -34 Y: 66 Z: -73 | Line: 0 | 
[Fri Oct 28 03:14:45 UTC 2022] MihiBlu | Location: X: -34 Y: 66 Z: -73 | Line: 1 | 
[Fri Oct 28 03:14:45 UTC 2022] MihiBlu | Location: X: -34 Y: 66 Z: -73 | Line: 2 | 
[Fri Oct 28 03:14:45 UTC 2022] MihiBlu | Location: X: -34 Y: 66 Z: -73 | Line: 3 | 
[Fri Oct 28 03:14:50 UTC 2022] MihiBlu | Location: X: -34 Y: 66 Z: -72 | Line: 0 | MINERAZE
[Fri Oct 28 03:14:50 UTC 2022] MihiBlu | Location: X: -34 Y: 66 Z: -72 | Line: 1 | 
[Fri Oct 28 03:14:50 UTC 2022] MihiBlu | Location: X: -34 Y: 66 Z: -72 | Line: 2 | 
[Fri Oct 28 03:14:50 UTC 2022] MihiBlu | Location: X: -34 Y: 66 Z: -72 | Line: 3 | 
[Fri Oct 28 03:14:55 UTC 2022] MihiBlu | Location: X: -38 Y: 66 Z: -69 | Line: 0 | mcrealms
[Fri Oct 28 03:14:55 UTC 2022] MihiBlu | Location: X: -38 Y: 66 Z: -69 | Line: 1 | 
[Fri Oct 28 03:14:55 UTC 2022] MihiBlu | Location: X: -38 Y: 66 Z: -69 | Line: 2 | 
[Fri Oct 28 03:14:55 UTC 2022] MihiBlu | Location: X: -38 Y: 66 Z: -69 | Line: 3 | 
[Fri Oct 28 07:24:52 UTC 2022] MihiBlu | Location: X: -40 Y: 66 Z: -65 | Line: 0 | Ce ramane?!
[Fri Oct 28 07:24:52 UTC 2022] MihiBlu | Location: X: -40 Y: 66 Z: -65 | Line: 1 | 
[Fri Oct 28 07:24:52 UTC 2022] MihiBlu | Location: X: -40 Y: 66 Z: -65 | Line: 2 | 
[Fri Oct 28 07:24:52 UTC 2022] MihiBlu | Location: X: -40 Y: 66 Z: -65 | Line: 3 | 
[Fri Oct 28 07:49:23 UTC 2022] Alexandru_ | Location: X: -40 Y: 66 Z: -65 | Line: 0 | Ce ramane?!
[Fri Oct 28 07:49:23 UTC 2022] Alexandru_ | Location: X: -40 Y: 66 Z: -65 | Line: 1 | 
[Fri Oct 28 07:49:23 UTC 2022] Alexandru_ | Location: X: -40 Y: 66 Z: -65 | Line: 2 | 
[Fri Oct 28 07:49:23 UTC 2022] Alexandru_ | Location: X: -40 Y: 66 Z: -65 | Line: 3 | 
[Sat Oct 29 22:49:02 UTC 2022] 5hax | Location: X: -9 Y: 74 Z: -98 | Line: 0 | 
[Sat Oct 29 22:49:02 UTC 2022] 5hax | Location: X: -9 Y: 74 Z: -98 | Line: 1 | 
[Sat Oct 29 22:49:02 UTC 2022] 5hax | Location: X: -9 Y: 74 Z: -98 | Line: 2 | 
[Sat Oct 29 22:49:02 UTC 2022] 5hax | Location: X: -9 Y: 74 Z: -98 | Line: 3 | 
[Sat Oct 29 22:49:05 UTC 2022] 5hax | Location: X: -9 Y: 74 Z: -100 | Line: 0 | 
[Sat Oct 29 22:49:05 UTC 2022] 5hax | Location: X: -9 Y: 74 Z: -100 | Line: 1 | 
[Sat Oct 29 22:49:05 UTC 2022] 5hax | Location: X: -9 Y: 74 Z: -100 | Line: 2 | 
[Sat Oct 29 22:49:05 UTC 2022] 5hax | Location: X: -9 Y: 74 Z: -100 | Line: 3 | 
[Sat Oct 29 22:51:01 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -96 | Line: 0 | 
[Sat Oct 29 22:51:01 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -96 | Line: 1 | 
[Sat Oct 29 22:51:01 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -96 | Line: 2 | 
[Sat Oct 29 22:51:01 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -96 | Line: 3 | 
[Sat Oct 29 22:51:03 UTC 2022] 5hax | Location: X: -10 Y: 73 Z: -100 | Line: 0 | 
[Sat Oct 29 22:51:03 UTC 2022] 5hax | Location: X: -10 Y: 73 Z: -100 | Line: 1 | 
[Sat Oct 29 22:51:03 UTC 2022] 5hax | Location: X: -10 Y: 73 Z: -100 | Line: 2 | 
[Sat Oct 29 22:51:03 UTC 2022] 5hax | Location: X: -10 Y: 73 Z: -100 | Line: 3 | 
[Sat Oct 29 22:51:03 UTC 2022] 5hax | Location: X: -8 Y: 74 Z: -101 | Line: 0 | 
[Sat Oct 29 22:51:03 UTC 2022] 5hax | Location: X: -8 Y: 74 Z: -101 | Line: 1 | 
[Sat Oct 29 22:51:03 UTC 2022] 5hax | Location: X: -8 Y: 74 Z: -101 | Line: 2 | 
[Sat Oct 29 22:51:03 UTC 2022] 5hax | Location: X: -8 Y: 74 Z: -101 | Line: 3 | 
[Sat Oct 29 22:51:04 UTC 2022] 5hax | Location: X: -8 Y: 73 Z: -100 | Line: 0 | 
[Sat Oct 29 22:51:04 UTC 2022] 5hax | Location: X: -8 Y: 73 Z: -100 | Line: 1 | 
[Sat Oct 29 22:51:04 UTC 2022] 5hax | Location: X: -8 Y: 73 Z: -100 | Line: 2 | 
[Sat Oct 29 22:51:04 UTC 2022] 5hax | Location: X: -8 Y: 73 Z: -100 | Line: 3 | 
[Sat Oct 29 22:51:06 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -98 | Line: 0 | 
[Sat Oct 29 22:51:06 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -98 | Line: 1 | 
[Sat Oct 29 22:51:06 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -98 | Line: 2 | 
[Sat Oct 29 22:51:06 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -98 | Line: 3 | 
[Sat Oct 29 22:51:06 UTC 2022] 5hax | Location: X: -8 Y: 73 Z: -102 | Line: 0 | 
[Sat Oct 29 22:51:06 UTC 2022] 5hax | Location: X: -8 Y: 73 Z: -102 | Line: 1 | 
[Sat Oct 29 22:51:06 UTC 2022] 5hax | Location: X: -8 Y: 73 Z: -102 | Line: 2 | 
[Sat Oct 29 22:51:06 UTC 2022] 5hax | Location: X: -8 Y: 73 Z: -102 | Line: 3 | 
[Sat Oct 29 22:51:07 UTC 2022] 5hax | Location: X: -10 Y: 73 Z: -102 | Line: 0 | 
[Sat Oct 29 22:51:07 UTC 2022] 5hax | Location: X: -10 Y: 73 Z: -102 | Line: 1 | 
[Sat Oct 29 22:51:07 UTC 2022] 5hax | Location: X: -10 Y: 73 Z: -102 | Line: 2 | 
[Sat Oct 29 22:51:07 UTC 2022] 5hax | Location: X: -10 Y: 73 Z: -102 | Line: 3 | 
[Sat Oct 29 23:03:09 UTC 2022] 5hax | Location: X: 2 Y: 73 Z: -87 | Line: 0 | WIP
[Sat Oct 29 23:03:09 UTC 2022] 5hax | Location: X: 2 Y: 73 Z: -87 | Line: 1 | 
[Sat Oct 29 23:03:09 UTC 2022] 5hax | Location: X: 2 Y: 73 Z: -87 | Line: 2 | 
[Sat Oct 29 23:03:09 UTC 2022] 5hax | Location: X: 2 Y: 73 Z: -87 | Line: 3 | 
[Sun Oct 30 11:24:56 UTC 2022] 5hax | Location: X: 10 Y: 73 Z: -102 | Line: 0 | 
[Sun Oct 30 11:24:56 UTC 2022] 5hax | Location: X: 10 Y: 73 Z: -102 | Line: 1 | 
[Sun Oct 30 11:24:56 UTC 2022] 5hax | Location: X: 10 Y: 73 Z: -102 | Line: 2 | 
[Sun Oct 30 11:24:56 UTC 2022] 5hax | Location: X: 10 Y: 73 Z: -102 | Line: 3 | 
[Sun Oct 30 11:25:05 UTC 2022] 5hax | Location: X: 11 Y: 73 Z: -100 | Line: 0 | 
[Sun Oct 30 11:25:05 UTC 2022] 5hax | Location: X: 11 Y: 73 Z: -100 | Line: 1 | 
[Sun Oct 30 11:25:05 UTC 2022] 5hax | Location: X: 11 Y: 73 Z: -100 | Line: 2 | 
[Sun Oct 30 11:25:05 UTC 2022] 5hax | Location: X: 11 Y: 73 Z: -100 | Line: 3 | 
[Sun Oct 30 11:26:38 UTC 2022] 5hax | Location: X: 7 Y: 73 Z: -100 | Line: 0 | 
[Sun Oct 30 11:26:38 UTC 2022] 5hax | Location: X: 7 Y: 73 Z: -100 | Line: 1 | 
[Sun Oct 30 11:26:38 UTC 2022] 5hax | Location: X: 7 Y: 73 Z: -100 | Line: 2 | 
[Sun Oct 30 11:26:38 UTC 2022] 5hax | Location: X: 7 Y: 73 Z: -100 | Line: 3 | 
[Sun Oct 30 11:26:39 UTC 2022] 5hax | Location: X: 7 Y: 73 Z: -98 | Line: 0 | 
[Sun Oct 30 11:26:39 UTC 2022] 5hax | Location: X: 7 Y: 73 Z: -98 | Line: 1 | 
[Sun Oct 30 11:26:39 UTC 2022] 5hax | Location: X: 7 Y: 73 Z: -98 | Line: 2 | 
[Sun Oct 30 11:26:39 UTC 2022] 5hax | Location: X: 7 Y: 73 Z: -98 | Line: 3 | 
[Sun Oct 30 11:26:45 UTC 2022] 5hax | Location: X: 11 Y: 73 Z: -99 | Line: 0 | 
[Sun Oct 30 11:26:45 UTC 2022] 5hax | Location: X: 11 Y: 73 Z: -99 | Line: 1 | 
[Sun Oct 30 11:26:45 UTC 2022] 5hax | Location: X: 11 Y: 73 Z: -99 | Line: 2 | 
[Sun Oct 30 11:26:45 UTC 2022] 5hax | Location: X: 11 Y: 73 Z: -99 | Line: 3 | 
[Sun Oct 30 11:26:46 UTC 2022] 5hax | Location: X: 11 Y: 73 Z: -97 | Line: 0 | 
[Sun Oct 30 11:26:46 UTC 2022] 5hax | Location: X: 11 Y: 73 Z: -97 | Line: 1 | 
[Sun Oct 30 11:26:46 UTC 2022] 5hax | Location: X: 11 Y: 73 Z: -97 | Line: 2 | 
[Sun Oct 30 11:26:46 UTC 2022] 5hax | Location: X: 11 Y: 73 Z: -97 | Line: 3 | 
[Sun Oct 30 11:27:02 UTC 2022] 5hax | Location: X: 7 Y: 74 Z: -97 | Line: 0 | 
[Sun Oct 30 11:27:02 UTC 2022] 5hax | Location: X: 7 Y: 74 Z: -97 | Line: 1 | 
[Sun Oct 30 11:27:02 UTC 2022] 5hax | Location: X: 7 Y: 74 Z: -97 | Line: 2 | 
[Sun Oct 30 11:27:02 UTC 2022] 5hax | Location: X: 7 Y: 74 Z: -97 | Line: 3 | 
[Sun Oct 30 11:27:02 UTC 2022] 5hax | Location: X: 7 Y: 73 Z: -98 | Line: 0 | 
[Sun Oct 30 11:27:02 UTC 2022] 5hax | Location: X: 7 Y: 73 Z: -98 | Line: 1 | 
[Sun Oct 30 11:27:02 UTC 2022] 5hax | Location: X: 7 Y: 73 Z: -98 | Line: 2 | 
[Sun Oct 30 11:27:02 UTC 2022] 5hax | Location: X: 7 Y: 73 Z: -98 | Line: 3 | 
[Sun Oct 30 11:27:04 UTC 2022] 5hax | Location: X: 7 Y: 73 Z: -96 | Line: 0 | 
[Sun Oct 30 11:27:04 UTC 2022] 5hax | Location: X: 7 Y: 73 Z: -96 | Line: 1 | 
[Sun Oct 30 11:27:04 UTC 2022] 5hax | Location: X: 7 Y: 73 Z: -96 | Line: 2 | 
[Sun Oct 30 11:27:04 UTC 2022] 5hax | Location: X: 7 Y: 73 Z: -96 | Line: 3 | 
[Sun Oct 30 11:55:06 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -76 | Line: 0 | 
[Sun Oct 30 11:55:06 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -76 | Line: 1 | 
[Sun Oct 30 11:55:06 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -76 | Line: 2 | 
[Sun Oct 30 11:55:06 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -76 | Line: 3 | 
[Sun Oct 30 11:55:09 UTC 2022] 5hax | Location: X: -11 Y: 73 Z: -77 | Line: 0 | 
[Sun Oct 30 11:55:09 UTC 2022] 5hax | Location: X: -11 Y: 73 Z: -77 | Line: 1 | 
[Sun Oct 30 11:55:09 UTC 2022] 5hax | Location: X: -11 Y: 73 Z: -77 | Line: 2 | 
[Sun Oct 30 11:55:09 UTC 2022] 5hax | Location: X: -11 Y: 73 Z: -77 | Line: 3 | 
[Sun Oct 30 11:55:10 UTC 2022] 5hax | Location: X: -11 Y: 73 Z: -75 | Line: 0 | 
[Sun Oct 30 11:55:10 UTC 2022] 5hax | Location: X: -11 Y: 73 Z: -75 | Line: 1 | 
[Sun Oct 30 11:55:10 UTC 2022] 5hax | Location: X: -11 Y: 73 Z: -75 | Line: 2 | 
[Sun Oct 30 11:55:10 UTC 2022] 5hax | Location: X: -11 Y: 73 Z: -75 | Line: 3 | 
[Sun Oct 30 11:55:12 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -75 | Line: 0 | 
[Sun Oct 30 11:55:12 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -75 | Line: 1 | 
[Sun Oct 30 11:55:12 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -75 | Line: 2 | 
[Sun Oct 30 11:55:12 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -75 | Line: 3 | 
[Sun Oct 30 11:55:12 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -77 | Line: 0 | 
[Sun Oct 30 11:55:12 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -77 | Line: 1 | 
[Sun Oct 30 11:55:12 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -77 | Line: 2 | 
[Sun Oct 30 11:55:12 UTC 2022] 5hax | Location: X: -9 Y: 73 Z: -77 | Line: 3 | 
[Mon Oct 31 04:01:14 UTC 2022] MihiBlu | Location: X: -77 Y: 65 Z: -67 | Line: 0 | 
[Mon Oct 31 04:01:14 UTC 2022] MihiBlu | Location: X: -77 Y: 65 Z: -67 | Line: 1 | 
[Mon Oct 31 04:01:14 UTC 2022] MihiBlu | Location: X: -77 Y: 65 Z: -67 | Line: 2 | 
[Mon Oct 31 04:01:14 UTC 2022] MihiBlu | Location: X: -77 Y: 65 Z: -67 | Line: 3 | 
[Mon Oct 31 04:01:15 UTC 2022] MihiBlu | Location: X: -77 Y: 66 Z: -67 | Line: 0 | 
[Mon Oct 31 04:01:15 UTC 2022] MihiBlu | Location: X: -77 Y: 66 Z: -67 | Line: 1 | 
[Mon Oct 31 04:01:15 UTC 2022] MihiBlu | Location: X: -77 Y: 66 Z: -67 | Line: 2 | 
[Mon Oct 31 04:01:15 UTC 2022] MihiBlu | Location: X: -77 Y: 66 Z: -67 | Line: 3 | 
[Mon Oct 31 04:01:16 UTC 2022] MihiBlu | Location: X: -77 Y: 67 Z: -67 | Line: 0 | 
[Mon Oct 31 04:01:16 UTC 2022] MihiBlu | Location: X: -77 Y: 67 Z: -67 | Line: 1 | 
[Mon Oct 31 04:01:16 UTC 2022] MihiBlu | Location: X: -77 Y: 67 Z: -67 | Line: 2 | 
[Mon Oct 31 04:01:16 UTC 2022] MihiBlu | Location: X: -77 Y: 67 Z: -67 | Line: 3 | 
[Mon Oct 31 04:08:43 UTC 2022] MihiBlu | Location: X: -1273 Y: 0 Z: -1377 | Line: 0 | 
[Mon Oct 31 04:08:43 UTC 2022] MihiBlu | Location: X: -1273 Y: 0 Z: -1377 | Line: 1 | 
[Mon Oct 31 04:08:43 UTC 2022] MihiBlu | Location: X: -1273 Y: 0 Z: -1377 | Line: 2 | 
[Mon Oct 31 04:08:43 UTC 2022] MihiBlu | Location: X: -1273 Y: 0 Z: -1377 | Line: 3 | 
[Mon Oct 31 04:08:44 UTC 2022] MihiBlu | Location: X: -1273 Y: 1 Z: -1377 | Line: 0 | 
[Mon Oct 31 04:08:44 UTC 2022] MihiBlu | Location: X: -1273 Y: 1 Z: -1377 | Line: 1 | 
[Mon Oct 31 04:08:44 UTC 2022] MihiBlu | Location: X: -1273 Y: 1 Z: -1377 | Line: 2 | 
[Mon Oct 31 04:08:44 UTC 2022] MihiBlu | Location: X: -1273 Y: 1 Z: -1377 | Line: 3 | 
[Mon Oct 31 04:11:41 UTC 2022] MihiBlu | Location: X: -1263 Y: 68 Z: -1394 | Line: 0 | 
[Mon Oct 31 04:11:41 UTC 2022] MihiBlu | Location: X: -1263 Y: 68 Z: -1394 | Line: 1 | 
